5.119923996268095356e-01 5.034454368953685730e+02 2.650040654504765669e+00 4.251567795316830711e+01 4.181500000000000000e+04
5.183126097768406826e-01 4.997102282979653296e+02 3.850562488783215276e+00 4.562580926838998607e+01 4.312500000000000000e+04
5.246089638029100000e-01 4.882999356956508450e+02 -2.005657776836556661e+00 4.228184760794717079e+01 4.368100000000000000e+04
5.308757308483337267e-01 4.873275696416236542e+02 4.121878418895813745e+00 3.339165595782262130e+01 4.462900000000000000e+04
5.371573527946726934e-01 4.813805960649916642e+02 2.599266453413944244e+00 3.090462645828407062e+01 4.622700000000000000e+04
5.434579563783791256e-01 4.716875861761104716e+02 3.802551084109318857e+00 3.259032874086913267e+01 4.690900000000000000e+04
5.497430652392217842e-01 4.664913447111464961e+02 5.124245613696534640e+00 2.734534238601556311e+01 4.823700000000000000e+04
5.559937427501778773e-01 4.617041729418689897e+02 -4.148127471423462609e+00 4.516480950989372900e+01 4.858300000000000000e+04
5.622854676609657654e-01 4.571452685548704267e+02 -3.160847751940879746e+00 2.718114178442998252e+01 5.099700000000000000e+04
5.686011537227265711e-01 4.519118523885069294e+02 -9.725847871237560671e-01 3.669859652621334334e+01 5.139700000000000000e+04
5.748804589422079614e-01 4.486043593119739512e+02 2.301668603495059529e+00 3.444519460153993862e+01 5.248900000000000000e+04
5.811550210340560296e-01 4.377055219699625468e+02 6.582833057048383729e+00 4.205642963300486770e+01 5.378700000000000000e+04
5.874394496660968468e-01 4.337493697781400215e+02 2.802406146610497917e+00 3.004096333714554490e+01 5.491300000000000000e+04
5.937176220296899176e-01 4.309329538343451418e+02 -2.677409453919332716e+00 4.203479483558376018e+01 5.597700000000000000e+04
5.999971954793682505e-01 4.274751271621079241e+02 -3.997896777358421971e+00 2.999180874622359738e+01 5.741500000000000000e+04
6.062679115124277596e-01 4.264642293391525527e+02 -4.126523746780947910e+00 2.218546480777872887e+01 5.810500000000000000e+04
6.125469576444534381e-01 4.175572479249150319e+02 9.957234836010323553e-01 2.877137672117221001e+01 6.003300000000000000e+04
6.188477733041515272e-01 4.143917082189659027e+02 -4.135379779116203025e+00 2.363431431295835594e+01 6.094900000000000000e+04
6.251310567437898813e-01 4.071584900235047257e+02 1.916851613274880739e+00 2.984365199212684416e+01 6.223500000000000000e+04
6.314027450383210560e-01 4.040654448274930814e+02 2.213172210880654855e+00 2.700801699018393265e+01 6.322900000000000000e+04
6.377003562732055375e-01 4.010529939116082687e+02 -2.276276024653489660e-01 2.334614364807021758e+01 6.513300000000000000e+04
6.439857783314556494e-01 3.962372890733148552e+02 1.102720900688473948e+00 2.515726974731255439e+01 6.570700000000000000e+04
6.502685417166111925e-01 3.916971293907618019e+02 1.046517756809915545e+00 2.740030922774723976e+01 6.756100000000000000e+04
6.565586117699038216e-01 3.857886856395217592e+02 2.259870745180126761e+00 2.084341614783716778e+01 6.850500000000000000e+04
6.628369282359254377e-01 3.883819895048679314e+02 -1.756323986259349601e+00 3.097951022091725548e+01 6.994300000000000000e+04
6.691185444962194362e-01 3.831346688274027770e+02 4.182723490427068036e+00 2.926281284457260412e+01 7.109700000000000000e+04
6.754070198575605755e-01 3.767077162892909428e+02 -8.351672827653358055e-01 2.655181411241024847e+01 7.302100000000000000e+04
6.816835514593204692e-01 3.757338776096489141e+02 2.786614889235756731e-01 2.820491911240850769e+01 7.331700000000000000e+04
6.879592533861698112e-01 3.731159349036051935e+02 6.126788936381348805e+00 2.712089192749170863e+01 7.579900000000000000e+04
6.942344317039531587e-01 3.670906868044207272e+02 3.104688145869249460e+00 2.555490631162265203e+01 7.602100000000000000e+04
7.005175402434737908e-01 3.643175344917636380e+02 3.681554307571977880e+00 2.933509306064345168e+01 7.875300000000000000e+04
7.068124956608716758e-01 3.621038271694855553e+02 -1.306561747691629138e+00 2.730048745113706588e+01 7.929100000000000000e+04
7.131019009674921527e-01 3.599919335361323647e+02 1.495630954644954658e+00 1.647667300024487957e+01 8.112900000000000000e+04
7.193918251171427247e-01 3.593480016765319078e+02 1.112611752157310230e+00 2.791156479452954642e+01 8.244100000000000000e+04
7.256833807598113140e-01 3.502636255191577561e+02 6.134481560075640827e-01 2.897809141348145090e+01 8.394900000000000000e+04
7.319652682709349989e-01 3.491329666114476709e+02 1.264617708790912065e+00 1.968707207695316441e+01 8.512300000000000000e+04
7.382507990484923344e-01 3.478727141954142894e+02 -3.118309547107483315e+00 2.746638710385344950e+01 8.692900000000000000e+04
7.445265842115937893e-01 3.428538229110892530e+02 4.162741873306244678e+00 2.207119791922275454e+01 8.778900000000000000e+04
7.507871101942712455e-01 3.408243579887252963e+02 -1.951190992903022892e+00 2.293129601499665426e+01 8.962300000000000000e+04
7.570758465316046459e-01 3.398199555726005769e+02 1.982375482429396429e+00 1.528422487721577383e+01 9.134100000000000000e+04
7.633641233600957365e-01 3.367007257870703825e+02 3.572064397675072556e+00 2.237620317577093942e+01 9.284500000000000000e+04
7.696462959862266917e-01 3.322989136348307397e+02 7.877044802154894443e-01 2.495635984299096677e+01 9.408700000000000000e+04
7.759394865175414102e-01 3.304112384534233229e+02 -2.493320034117126216e+00 1.950708793827718424e+01 9.633300000000000000e+04
7.822329141989586843e-01 3.269047553589319932e+02 -3.278840295611097133e+00 2.168799900650451917e+01 9.724900000000000000e+04
7.885314936520240181e-01 3.250557020558303520e+02 -5.613980833657227443e+00 2.214599996354951728e+01 9.950100000000000000e+04
7.947896566979522071e-01 3.207710047515598717e+02 -6.494705378251996564e+00 1.798551810845232524e+01 9.928300000000000000e+04
8.010491096592354809e-01 3.199529289833823782e+02 4.913653790613820016e-02 2.403202508109318813e+01 1.025370000000000000e+05
8.073364061727361651e-01 3.175163883499868689e+02 1.175978126387470679e+00 2.214453212417139838e+01 1.034770000000000000e+05
